"dataElement","period","orgUnit","categoryOptionCombo","attributeOptionCombo","value","storedBy","created","lastUpdated","followUp","comment"
"hMrmLOEq8d1","2016Q4","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","false","Emmanuel Menson","2017-02-24T12:43:59.183+0000","2017-02-24T12:44:56.271+0000",FALSE,"October to December 2016 was stock"
"oXdtI8X8dlF","2016Q4","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:00:05.273+0000","2017-02-24T13:00:05.267+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","11","Emmanuel Menson","2017-02-24T13:07:24.261+0000","2017-02-24T13:07:24.257+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:07:39.726+0000","2017-02-24T13:07:39.724+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:07:41.603+0000","2017-02-24T13:07:41.601+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:10:10.106+0000","2017-02-24T13:10:10.103+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-02-24T13:10:43.697+0000","2017-02-24T13:10:43.694+0000",FALSE,NA
"tVr3DNBPDif","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:13:25.047+0000","2017-02-24T13:13:25.045+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:13:28.998+0000","2017-02-24T13:13:28.996+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:16:06.952+0000","2017-02-24T13:16:06.949+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","lzPS9B316fM","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:16:08.086+0000","2017-02-24T13:16:08.084+0000",FALSE,NA
"OGhGWM5qXlg","2016Q4","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:27:48.909+0000","2017-02-24T13:27:48.907+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:29:53.621+0000","2017-02-24T13:29:53.620+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","6","Emmanuel Menson","2017-02-24T13:30:24.896+0000","2017-02-24T13:30:24.888+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","9","Emmanuel Menson","2017-02-24T13:34:36.168+0000","2017-02-24T13:34:36.166+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","owZZHLgcFbq","wGxoultJedR","wGxoultJedR","7","Emmanuel Menson","2017-02-24T13:34:59.586+0000","2017-02-24T13:34:59.584+0000",FALSE,NA
"MZYkGxCV6RA","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:36:26.613+0000","2017-02-24T13:36:26.611+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:36:36.126+0000","2017-02-24T13:36:36.125+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","21","Emmanuel Menson","2017-02-24T13:36:41.009+0000","2017-02-24T13:36:41.007+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-02-24T13:36:45.025+0000","2017-02-24T13:36:45.024+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","10","Emmanuel Menson","2017-02-24T13:36:47.913+0000","2017-02-24T13:36:47.911+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","10","Emmanuel Menson","2017-02-24T13:36:51.260+0000","2017-02-24T13:36:51.256+0000",FALSE,NA
"oXdtI8X8dlF","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","3","Emmanuel Menson","2017-02-24T13:07:27.388+0000","2017-02-24T13:07:27.386+0000",FALSE,NA
"UOY2PKzbA81","2016Q4","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","11","Emmanuel Menson","2017-02-24T13:07:31.434+0000","2017-02-24T13:07:31.433+0000",FALSE,NA
"wZX2UPMhT1y","2016Q4","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:10:54.471+0000","2017-02-24T13:10:54.468+0000",FALSE,NA
"zzHaQVGkRPA","2016Q4","PZjbi2lwP92","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-02-24T13:36:27.462+0000","2017-02-24T13:36:27.460+0000",FALSE,NA
"tlN5zuDnVpl","2016Q4","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-02-24T13:56:17.698+0000","2017-02-24T13:56:17.696+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","13","Emmanuel Menson","2017-04-05T14:57:14.328+0000","2017-04-05T14:57:14.325+0000",FALSE,NA
"ADahWTtEFUY","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:14.018+0000","2017-04-05T15:00:14.011+0000",FALSE,NA
"UL1IthgPTPw","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:04.115+0000","2017-04-05T15:00:04.085+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","4","Emmanuel Menson","2017-04-05T14:54:56.919+0000","2017-04-05T14:54:56.916+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-05T14:57:35.590+0000","2017-04-05T14:57:35.589+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-04-05T14:57:47.442+0000","2017-04-05T14:57:47.432+0000",FALSE,NA
"TDddJVYg8E4","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T14:59:48.221+0000","2017-04-05T14:59:48.218+0000",FALSE,NA
"lfhUkDW78Ir","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T14:59:57.943+0000","2017-04-05T14:59:57.940+0000",FALSE,NA
"hMrmLOEq8d1","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:13.263+0000","2017-04-05T15:00:13.243+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-05T14:54:24.152+0000","2017-04-05T14:54:24.150+0000",FALSE,NA
"oXdtI8X8dlF","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-05T14:55:27.007+0000","2017-04-05T14:55:27.005+0000",FALSE,NA
"Rtw3eDryylr","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:12.268+0000","2017-04-05T15:00:12.261+0000",FALSE,NA
"hqQ7P1k0igt","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:02.838+0000","2017-04-05T15:00:02.830+0000",FALSE,NA
"SgWaQF8It4L","2017Q1","TpSlKCM8kqK","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-05T15:00:05.327+0000","2017-04-05T15:00:05.293+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-07T11:51:39.704+0000","2017-04-07T11:51:39.702+0000",FALSE,NA
"lfhUkDW78Ir","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:22.349+0000","2017-04-07T11:54:22.347+0000",FALSE,NA
"UL1IthgPTPw","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:23.469+0000","2017-04-07T11:54:23.464+0000",FALSE,NA
"OGhGWM5qXlg","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:52:17.390+0000","2017-04-07T11:52:17.387+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-07T11:53:18.619+0000","2017-04-07T11:53:18.617+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:52:15.696+0000","2017-04-07T11:52:15.689+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","8","Emmanuel Menson","2017-04-07T11:53:29.991+0000","2017-04-07T11:53:29.989+0000",FALSE,NA
"TDddJVYg8E4","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:21.610+0000","2017-04-07T11:54:21.608+0000",FALSE,NA
"hqQ7P1k0igt","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:22.829+0000","2017-04-07T11:54:22.828+0000",FALSE,NA
"SgWaQF8It4L","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:24.108+0000","2017-04-07T11:54:24.102+0000",FALSE,NA
"Rtw3eDryylr","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:24.598+0000","2017-04-07T11:54:24.597+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","35","Emmanuel Menson","2017-04-07T11:52:30.651+0000","2017-04-07T11:52:30.649+0000",FALSE,NA
"oXdtI8X8dlF","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","1","Emmanuel Menson","2017-04-07T11:52:39.258+0000","2017-04-07T11:52:39.256+0000",FALSE,NA
"hMrmLOEq8d1","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:30.533+0000","2017-04-07T11:54:30.531+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:52:13.888+0000","2017-04-07T11:52:13.887+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","16","Emmanuel Menson","2017-04-07T11:53:07.590+0000","2017-04-07T11:53:07.588+0000",FALSE,NA
"ADahWTtEFUY","2017Q1","YEK8pItue0K","wGxoultJedR","wGxoultJedR","true","Emmanuel Menson","2017-04-07T11:54:31.184+0000","2017-04-07T11:54:31.181+0000",FALSE,NA
"lfhUkDW78Ir","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:20:55.219+0000","2017-04-10T20:20:55.217+0000",FALSE,NA
"hMrmLOEq8d1","2017Q1","W9Fj8i0ByRG","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:22:06.333+0000","2017-04-10T20:22:06.328+0000",FALSE,NA
"hqQ7P1k0igt","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:24:01.559+0000","2017-04-10T20:24:01.557+0000",FALSE,NA
"hMrmLOEq8d1","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:30:44.622+0000","2017-04-10T20:30:44.619+0000",FALSE,NA
"lfhUkDW78Ir","2017Q1","RBlygD1hv58","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:25:32.053+0000","2017-04-10T20:25:32.051+0000",FALSE,NA
"TDddJVYg8E4","2017Q1","MtWp5Tzc10M","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:26:51.908+0000","2017-04-10T20:26:51.907+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","14","Elijah Joe","2017-04-10T19:54:37.688+0000","2017-04-10T19:54:37.686+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:54:40.905+0000","2017-04-10T19:54:40.903+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","13","Elijah Joe","2017-04-10T19:54:49.562+0000","2017-04-10T19:54:49.560+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:55:55.397+0000","2017-04-10T19:55:55.395+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:56:18.030+0000","2017-04-10T19:56:18.028+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-04-10T19:56:28.017+0000","2017-04-10T19:56:28.016+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-04-10T19:56:35.411+0000","2017-04-10T19:56:35.410+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","vu9iphJtByH","wGxoultJedR","wGxoultJedR","11","Elijah Joe","2017-04-10T19:59:17.111+0000","2017-04-10T19:59:17.110+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:59:36.761+0000","2017-04-10T19:59:36.760+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:59:51.307+0000","2017-04-10T19:59:51.305+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T20:00:02.797+0000","2017-04-10T20:00:02.785+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","13","Elijah Joe","2017-04-10T20:00:18.423+0000","2017-04-10T20:00:18.420+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:25:36.045+0000","2017-04-10T19:25:36.042+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:30:07.415+0000","2017-04-10T19:30:07.408+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","RBlygD1hv58","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:48:05.811+0000","2017-04-10T19:48:05.809+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:15:10.491+0000","2017-04-10T19:15:10.490+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:22:51.602+0000","2017-04-10T19:22:51.601+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:23:37.112+0000","2017-04-10T19:23:37.110+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","4","Elijah Joe","2017-04-10T19:25:58.018+0000","2017-04-10T19:25:58.015+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:28:18.572+0000","2017-04-10T19:28:18.569+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:28:20.017+0000","2017-04-10T19:28:20.015+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","18","Elijah Joe","2017-04-10T19:29:50.814+0000","2017-04-10T19:29:50.812+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:29:56.969+0000","2017-04-10T19:29:56.967+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:12:10.492+0000","2017-04-10T19:12:10.490+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:12:21.877+0000","2017-04-10T19:12:21.875+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:14:46.364+0000","2017-04-10T19:14:46.363+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:14:55.022+0000","2017-04-10T19:14:55.020+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:56:08.440+0000","2017-04-10T19:56:08.438+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","hamzcCAyx89","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:56:14.669+0000","2017-04-10T19:56:14.667+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","vu9iphJtByH","wGxoultJedR","wGxoultJedR","11","Elijah Joe","2017-04-10T19:59:07.822+0000","2017-04-10T19:59:07.821+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:08:43.259+0000","2017-04-10T19:08:43.257+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:22:54.606+0000","2017-04-10T19:22:54.604+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:23:22.392+0000","2017-04-10T19:23:58.703+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","15","Elijah Joe","2017-04-10T19:30:13.596+0000","2017-04-10T19:30:13.592+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","15","Elijah Joe","2017-04-10T19:30:34.024+0000","2017-04-10T19:30:34.022+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:08:29.484+0000","2017-04-10T19:08:29.482+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:13:31.468+0000","2017-04-10T19:13:31.466+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:13:40.560+0000","2017-04-10T19:13:40.559+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:20:07.854+0000","2017-04-10T19:20:07.852+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:20:20.469+0000","2017-04-10T19:20:20.467+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:23:26.165+0000","2017-04-10T19:23:26.163+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:23:07.112+0000","2017-04-10T19:23:54.326+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:25:36.348+0000","2017-04-10T19:25:36.342+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:26:35.051+0000","2017-04-10T19:26:35.049+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:26:42.064+0000","2017-04-10T19:26:42.062+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:27:17.191+0000","2017-04-10T19:27:17.189+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:00:05.403+0000","2017-04-10T19:00:05.395+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-04-10T19:07:59.859+0000","2017-04-10T19:07:59.857+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:13:16.315+0000","2017-04-10T19:13:16.313+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:16:16.544+0000","2017-04-10T19:16:16.542+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:20:01.862+0000","2017-04-10T19:20:01.856+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:22:21.126+0000","2017-04-10T19:22:21.124+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:22:51.816+0000","2017-04-10T19:22:51.814+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","yQ143b3Snmg","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-04-10T19:24:00.953+0000","2017-04-10T19:24:00.949+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:27:27.037+0000","2017-04-10T19:27:27.036+0000",FALSE,NA
"tVr3DNBPDif","2017Q1","hV3nQJCIHU8","wGxoultJedR","wGxoultJedR","12","Elijah Joe","2017-04-10T19:07:48.035+0000","2017-04-10T19:07:48.034+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:14:26.254+0000","2017-04-10T19:14:26.253+0000",FALSE,NA
"zzHaQVGkRPA","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:14:30.748+0000","2017-04-10T19:14:30.746+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","HlVJjgfq0VN","wGxoultJedR","wGxoultJedR","4","Elijah Joe","2017-04-10T19:26:32.368+0000","2017-04-10T19:26:32.366+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","p8zy7wk9S1Z","wGxoultJedR","wGxoultJedR","13","Elijah Joe","2017-04-10T20:00:09.151+0000","2017-04-10T20:00:09.138+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:54:24.199+0000","2017-04-10T19:54:24.198+0000",FALSE,NA
"MZYkGxCV6RA","2017Q1","ANUiTJyyqGx","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T19:54:24.405+0000","2017-04-10T19:54:24.403+0000",FALSE,NA
"wZX2UPMhT1y","2017Q1","MtWp5Tzc10M","wGxoultJedR","wGxoultJedR","8","Elijah Joe","2017-04-10T19:58:06.042+0000","2017-04-10T19:58:06.040+0000",FALSE,NA
"lfhUkDW78Ir","2017Q1","oftJjHg5DtE","wGxoultJedR","wGxoultJedR","true","Elijah Joe","2017-04-10T20:03:24.972+0000","2017-04-10T20:03:24.970+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:14:59.294+0000","2017-04-10T19:14:59.292+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","ciDLZQMcVxx","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:15:16.243+0000","2017-04-10T19:15:16.237+0000",FALSE,NA
"OkdjDuBoeN2","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","3","Elijah Joe","2017-04-10T19:20:01.643+0000","2017-04-10T19:20:01.639+0000",FALSE,NA
"UOY2PKzbA81","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:21:47.876+0000","2017-04-10T19:21:47.874+0000",FALSE,NA
"NNeNhVfGCb7","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","100","Elijah Joe","2017-04-10T19:21:53.229+0000","2017-04-10T19:21:53.227+0000",FALSE,NA
"ZjX6dK8ZNm4","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","1","Elijah Joe","2017-04-10T19:21:57.833+0000","2017-04-10T19:21:57.831+0000",FALSE,NA
"tlN5zuDnVpl","2017Q1","p12RZhGcoIT","wGxoultJedR","wGxoultJedR","9","Elijah Joe","2017-04-10T19:22:09.578+0000","2017-04-10T19:22:09.576+0000",FALSE,NA
